UserId,CommentId,PostId,PostTypeId,Tag,CreationDate
211563,12818659,71334,null,null,2012-04-05T06:14:49.113
446456,23239872,71334,null,null,2013-04-26T19:52:12.610
1848140,39620623,71334,null,null,2014-08-20T10:10:59.183
477563,49327429,71334,null,null,2015-06-03T21:18:20.920
419074,61997168,71334,null,null,2016-05-15T02:21:52.157
419074,61997180,71334,null,null,2016-05-15T02:23:03.007
1968,62028524,71334,null,null,2016-05-16T09:10:01.950
1078084,70656942,71334,null,null,2017-01-18T23:32:45.600
8131703,80761048,71334,null,null,2017-10-24T09:44:51.400
17063,2101606,84558,null,null,2010-01-28T21:10:19.727
2757035,63885158,84562,null,null,2016-07-06T18:59:42.697
11828,63890803,84562,null,null,2016-07-06T22:06:42.063
2757035,63890937,84562,null,null,2016-07-06T22:12:52.287
82449,1992498,84580,null,null,2010-01-14T12:41:03.473
7001,20175,84583,null,null,2008-09-20T10:36:00.683
124119,13154657,84594,null,null,2012-04-19T21:21:09.477
8361,11079,84596,null,null,2008-09-17T15:57:16.700
237285,12396262,84599,null,null,2012-03-16T23:16:42.313
100297,39707655,84599,null,null,2014-08-22T14:11:33.290
13913,11270,84601,null,null,2008-09-17T17:06:46.643
683965,13622073,84611,null,null,2012-05-10T09:26:01.480
131326,14919696,84613,null,null,2012-07-04T16:03:00.937
1797000,21330898,84613,null,null,2013-03-01T03:49:15.537
4281,21347942,84613,null,null,2013-03-01T14:45:24.057
294313,46698400,84613,null,null,2015-03-25T02:43:12.277
2727,192426,84615,null,null,2008-12-12T07:32:23.503
1550752,23752996,84616,null,null,2013-05-14T08:42:59.127
1910553,27064683,84616,null,null,2013-08-24T20:00:44.850
1399491,28775218,84616,null,null,2013-10-16T19:14:19.997
210342,12214361,24596,1,java,2012-03-08T20:40:41.000
210342,12214361,24596,1,web-frameworks,2012-03-08T20:40:41.000
210342,12214361,24596,1,rich-internet-application,2012-03-08T20:40:41.000
17086,69761,24607,2,ruby-on-rails,2008-10-10T10:12:40.380
17086,69761,24607,2,ruby,2008-10-10T10:12:40.380
17086,69761,24607,2,rubygems,2008-10-10T10:12:40.380
141186,3456801,24607,2,ruby-on-rails,2010-07-26T05:40:56.563
141186,3456801,24607,2,ruby,2010-07-26T05:40:56.563
141186,3456801,24607,2,rubygems,2010-07-26T05:40:56.563
493823,5497301,24611,2,java,2011-02-08T11:00:04.630
493823,5497301,24611,2,web-frameworks,2011-02-08T11:00:04.630
493823,5497301,24611,2,rich-internet-application,2011-02-08T11:00:04.630
20481,658997,24615,2,list,2009-05-12T01:07:43.243
20481,658997,24615,2,dictionary,2009-05-12T01:07:43.243
20481,658997,24615,2,profanity,2009-05-12T01:07:43.243
1299669,48891005,24615,2,list,2015-05-22T16:28:31.143
1299669,48891005,24615,2,dictionary,2015-05-22T16:28:31.143
1299669,48891005,24615,2,profanity,2015-05-22T16:28:31.143
2016196,106812854,24615,2,list,2020-02-24T17:21:27.233
2016196,106812854,24615,2,dictionary,2020-02-24T17:21:27.233
2016196,106812854,24615,2,profanity,2020-02-24T17:21:27.233
14651711,124319961,24615,2,list,2021-12-12T22:44:00.487
14651711,124319961,24615,2,dictionary,2021-12-12T22:44:00.487
14651711,124319961,24615,2,profanity,2021-12-12T22:44:00.487
499521,5570917,24621,2,oop,2011-02-13T21:42:45.070
512994,9563889,24626,1,encapsulation,2011-10-20T23:21:41.787
512994,9563889,24626,1,abstraction,2011-10-20T23:21:41.787
512994,9563889,24626,1,glossary,2011-10-20T23:21:41.787
512994,9563889,24626,1,ooad,2011-10-20T23:21:41.787
512994,9563889,24626,1,information-hiding,2011-10-20T23:21:41.787
1410342,18640289,24626,1,encapsulation,2012-11-28T04:30:32.287
1410342,18640289,24626,1,abstraction,2012-11-28T04:30:32.287
1410342,18640289,24626,1,glossary,2012-11-28T04:30:32.287
1410342,18640289,24626,1,ooad,2012-11-28T04:30:32.287
1410342,18640289,24626,1,information-hiding,2012-11-28T04:30:32.287
926905,8956137,24633,2,oop,2011-09-14T05:01:18.373
84091,1496989,24640,2,java,2009-10-27T04:43:02.913
84091,1496989,24640,2,web-frameworks,2009-10-27T04:43:02.913
84091,1496989,24640,2,rich-internet-application,2009-10-27T04:43:02.913
445367,2120075,24640,2,java,2010-01-31T23:25:42.770
445367,2120075,24640,2,web-frameworks,2010-01-31T23:25:42.770
445367,2120075,24640,2,rich-internet-application,2010-01-31T23:25:42.770
99022,2238433,24640,2,java,2010-02-16T19:43:08.460
99022,2238433,24640,2,web-frameworks,2010-02-16T19:43:08.460
99022,2238433,24640,2,rich-internet-application,2010-02-16T19:43:08.460
592025,8958492,1397,2,apache-flex,2011-09-14T08:15:10.463
592025,8958492,1397,2,air,2011-09-14T08:15:10.463
539285,42892562,1397,2,apache-flex,2014-11-29T17:36:52.033
539285,42892562,1397,2,air,2014-11-29T17:36:52.033
1507543,1580306,1404,2,c#,2009-11-09T22:09:27.227
1507543,1580306,1404,2,.net,2009-11-09T22:09:27.227
1507543,1580306,1404,2,datetime,2009-11-09T22:09:27.227
425038,4535395,1404,2,c#,2010-11-16T15:37:18.587
425038,4535395,1404,2,.net,2010-11-16T15:37:18.587
425038,4535395,1404,2,datetime,2010-11-16T15:37:18.587
13760086,117851014,1404,2,c#,2021-03-17T06:19:01.980
13760086,117851014,1404,2,.net,2021-03-17T06:19:01.980
13760086,117851014,1404,2,datetime,2021-03-17T06:19:01.980
4491768,129068506,1404,2,c#,2022-07-22T10:20:55.133
4491768,129068506,1404,2,.net,2022-07-22T10:20:55.133
4491768,129068506,1404,2,datetime,2022-07-22T10:20:55.133
6002665,130409282,1404,2,c#,2022-09-26T13:03:58.683
6002665,130409282,1404,2,.net,2022-09-26T13:03:58.683
6002665,130409282,1404,2,datetime,2022-09-26T13:03:58.683
3606250,131851524,1404,2,c#,2022-12-06T15:45:52.157
3606250,131851524,1404,2,.net,2022-12-06T15:45:52.157
3606250,131851524,1404,2,datetime,2022-12-06T15:45:52.157
2133640,132897190,1404,2,c#,2023-02-01T19:56:08.117
2133640,132897190,1404,2,.net,2023-02-01T19:56:08.117
2133640,132897190,1404,2,datetime,2023-02-01T19:56:08.117
1617686,132901638,1404,2,c#,2023-02-02T01:22:25.777
1617686,132901638,1404,2,.net,2023-02-02T01:22:25.777
1617686,132901638,1404,2,datetime,2023-02-02T01:22:25.777
1091386,37291245,1408,1,php,2014-06-11T12:24:28.643
1091386,37291245,1408,1,apache,2014-06-11T12:24:28.643
1091386,37291245,1408,1,xampp,2014-06-11T12:24:28.643
1091386,37291245,1408,1,server-configuration,2014-06-11T12:24:28.643
58,42345501,1408,1,php,2014-11-12T20:37:35.513
58,42345501,1408,1,apache,2014-11-12T20:37:35.513
58,42345501,1408,1,xampp,2014-11-12T20:37:35.513
58,42345501,1408,1,server-configuration,2014-11-12T20:37:35.513
5671920,70698248,1408,1,php,2017-01-19T22:26:26.180
5671920,70698248,1408,1,apache,2017-01-19T22:26:26.180
5671920,70698248,1408,1,xampp,2017-01-19T22:26:26.180
5671920,70698248,1408,1,server-configuration,2017-01-19T22:26:26.180
861993,77564164,1408,1,php,2017-07-25T11:06:07.860
861993,77564164,1408,1,apache,2017-07-25T11:06:07.860
861993,77564164,1408,1,xampp,2017-07-25T11:06:07.860
861993,77564164,1408,1,server-configuration,2017-07-25T11:06:07.860
2949560,79008690,1408,1,php,2017-09-03T14:55:08.737
2949560,79008690,1408,1,apache,2017-09-03T14:55:08.737
2949560,79008690,1408,1,xampp,2017-09-03T14:55:08.737
2949560,79008690,1408,1,server-configuration,2017-09-03T14:55:08.737
888472,96624170,1408,1,php,2019-02-28T16:07:52.560
888472,96624170,1408,1,apache,2019-02-28T16:07:52.560
888472,96624170,1408,1,xampp,2019-02-28T16:07:52.560
888472,96624170,1408,1,server-configuration,2019-02-28T16:07:52.560
70,14832490,1409,1,asp.net,2008-08-04T17:14:28.037
70,14832490,1409,1,iis,2008-08-04T17:14:28.037
1004889,23857342,49283,null,null,2013-05-16T21:25:42.290
5534384,71762768,49283,null,null,2017-02-17T17:28:35.977
952,261,49284,null,null,2008-09-08T08:13:13.570
159508,83935470,49289,null,null,2018-01-26T23:04:52.017
3156169,95004568,49289,null,null,2019-01-08T05:43:54.770
9720972,135482470,49289,null,null,2023-08-07T11:05:01.493
69689,1592855,49291,null,null,2009-11-11T14:09:20.553
3820,688457,49299,null,null,2009-05-19T07:15:30.370
2260,270,49311,null,null,2008-09-08T09:29:02.637
2257,300,49311,null,null,2008-09-08T11:30:47.277
21574,76621,49312,null,null,2008-10-14T15:18:00.627
5697,153908,49312,null,null,2008-11-22T08:17:37.930
32490,696767,49315,null,null,2009-05-20T19:30:04.713
1116,95815,49316,null,null,2008-10-23T13:28:14.150
83658,2213285,49335,null,null,2010-02-12T18:38:01.393
13263,2538715,49335,null,null,2010-03-29T14:15:06.283
298281,10397094,49335,null,null,2011-12-07T14:33:53.923
67824,2005503,49336,null,null,2010-01-15T22:34:35.043
67824,2005590,49336,null,null,2010-01-15T22:56:58.097
5314,5886,49342,null,null,2008-09-15T20:05:14.873
4279,1613,47445,null,null,2008-09-10T16:01:11.697
519755,6306118,47452,null,null,2011-04-05T04:19:30.933
1288,6310676,47452,null,null,2011-04-05T11:11:20.443
776546,10633019,47452,null,null,2011-12-20T12:39:48.553
1556713,16087904,47452,null,null,2012-08-21T05:54:53.413
656652,19279069,47452,null,null,2012-12-20T13:47:32.233
1135954,28187063,47452,null,null,2013-09-28T17:42:10.077
1135954,28665581,47452,null,null,2013-10-13T17:21:46.463
908570,30732518,47452,null,null,2013-12-12T18:04:43.947
274677,40918635,47452,null,null,2014-09-29T22:19:26.470
2050874,44938035,47452,null,null,2015-02-03T06:17:11.700
285091,54113256,47452,null,null,2015-10-15T14:59:24.913
1894517,87087157,47452,null,null,2018-04-26T05:43:46.993
1080948,101530951,47452,null,null,2019-08-17T01:23:33.683
1288,101543297,47452,null,null,2019-08-17T20:05:26.790
11889111,127541926,47452,null,null,2022-05-10T13:11:36.023
3389,1976311,52242,null,null,2010-01-12T14:01:27.427
533,2118481,52242,null,null,2010-01-31T17:56:33.803
21574,5342477,52242,null,null,2011-01-27T14:47:15.740
26877,37123202,52242,null,null,2014-06-06T02:31:01.857
26972,38151473,52242,null,null,2014-07-07T20:07:34.587
1111,991,52243,null,null,2008-09-09T16:07:50.813
4134,1004,52244,null,null,2008-09-09T16:29:39.217
69746,551739,52244,null,null,2009-04-11T14:09:29.317
1287,2504555,52247,null,null,2010-03-24T15:27:55.920
268,770523,52252,null,null,2009-06-07T13:52:17.170
305,993,52253,null,null,2008-09-09T16:09:20.063
72,996,52253,null,null,2008-09-09T16:11:58.310
736,1000,52253,null,null,2008-09-09T16:14:55.523
95,1350,52257,null,null,2008-09-10T09:04:21.247
2257,2071,52257,null,null,2008-09-11T05:36:10.817
95,2160,52257,null,null,2008-09-11T09:46:49.217
5070,3759,52266,null,null,2008-09-12T20:07:44.630
4410,4177,52266,null,null,2008-09-13T17:40:16.113
2257,1006,52267,null,null,2008-09-09T16:31:49.680
29746,155434,12509,null,null,2008-11-23T20:00:40.520
428241,39998433,12509,null,null,2014-09-01T11:56:45.937
1633951,49782259,12512,null,null,2015-06-16T14:24:20.000
536,49787383,12512,null,null,2015-06-16T16:19:46.030
392626,5528072,12515,null,null,2011-02-10T08:59:24.493
1483143,29365648,12516,null,null,2013-11-04T00:14:18.090
1835,31038198,12534,null,null,2013-12-21T12:38:16.660
11682,32027941,12534,null,null,2014-01-21T13:10:02.177
294313,3950222,12568,null,null,2010-09-17T19:32:25.223
206394,3710249,12569,null,null,2010-08-22T20:12:01.397
200449,4702416,12578,null,null,2010-12-01T18:10:47.927
719397,12497223,12585,null,null,2012-03-21T19:33:09.860
1356098,71742280,12585,null,null,2017-02-17T09:02:07.210
1659,73365,12586,null,null,2008-10-13T01:40:42.740
2656,139330,12586,null,null,2008-11-14T17:42:55.200
27009,162470,12586,null,null,2008-11-26T21:19:55.227
294313,2793056,12586,null,null,2010-05-03T20:53:54.110
1018733,94219004,12609,null,null,2018-12-08T08:40:07.647
2134384,72657187,12630,null,null,2017-03-13T18:27:32.880
4410,1695,54725,null,null,2008-09-10T17:33:57.807
4410,1699,54725,null,null,2008-09-10T17:35:12.000
5190,1719,54725,null,null,2008-09-10T18:12:08.933
4410,1769,54725,null,null,2008-09-10T18:49:20.950
5361412,73555845,54725,null,null,2017-04-05T22:49:32.400
334451,133180847,54725,null,null,2023-02-17T11:13:11.467
334451,133180885,54725,null,null,2023-02-17T11:14:53.080
4165,1671,54737,null,null,2008-09-10T17:14:53.733
5487,1686,54737,null,null,2008-09-10T17:27:09.260
18157,90365654,54737,null,null,2018-08-06T07:15:46.513
1175,2000,54742,null,null,2008-09-11T00:10:02.690
34329,127115,54742,null,null,2008-11-07T23:03:40.727
912,377353,54742,null,null,2009-02-19T16:24:13.600
59557,898266,54742,null,null,2009-07-05T21:49:42.573
74470,24808422,54749,null,null,2013-06-17T05:58:42.833
5542,24808901,54749,null,null,2013-06-17T06:21:29.093
1821,344049,54761,null,null,2009-02-10T03:47:25.667
5487,1685,54765,null,null,2008-09-10T17:26:35.500
543,2240267,24640,2,java,2010-02-17T00:15:20.900
543,2240267,24640,2,web-frameworks,2010-02-17T00:15:20.900
543,2240267,24640,2,rich-internet-application,2010-02-17T00:15:20.900
428013,10856822,24640,2,java,2012-01-04T00:56:26.843
428013,10856822,24640,2,web-frameworks,2012-01-04T00:56:26.843
428013,10856822,24640,2,rich-internet-application,2012-01-04T00:56:26.843
728675,74584735,24643,2,java,2017-05-03T23:45:12.013
926905,8956161,24652,2,oop,2011-09-14T05:04:36.150
554406,69606916,24670,2,null,2016-12-17T22:47:26.987
2025,10431819,24675,1,php,2011-12-09T02:28:06.440
2025,10431819,24675,1,performance,2011-12-09T02:28:06.440
2025,10431819,24675,1,high-load,2011-12-09T02:28:06.440
635372,19073658,24675,1,php,2012-12-13T06:16:27.730
635372,19073658,24675,1,performance,2012-12-13T06:16:27.730
635372,19073658,24675,1,high-load,2012-12-13T06:16:27.730
6216,8917749,24681,2,php,2011-09-12T09:05:08.197
6216,8917749,24681,2,performance,2011-09-12T09:05:08.197
6216,8917749,24681,2,high-load,2011-09-12T09:05:08.197
319403,23980100,24681,2,php,2013-05-21T10:18:41.793
319403,23980100,24681,2,performance,2013-05-21T10:18:41.793
319403,23980100,24681,2,high-load,2013-05-21T10:18:41.793
290340,5577418,24685,2,php,2011-02-14T11:58:00.017
290340,5577418,24685,2,performance,2011-02-14T11:58:00.017
290340,5577418,24685,2,high-load,2011-02-14T11:58:00.017
290340,5577422,24685,2,php,2011-02-14T11:58:25.650
290340,5577422,24685,2,performance,2011-02-14T11:58:25.650
290340,5577422,24685,2,high-load,2011-02-14T11:58:25.650
18180,42507,24689,null,null,2008-09-29T10:47:38.853
null,278978,24689,null,null,2009-01-20T01:50:16.243
89771,1244221,24689,null,null,2009-09-10T00:15:31.217
1418164,15930475,79591,null,null,2012-08-14T15:13:54.980
1279820,28370105,79591,null,null,2013-10-04T08:04:35.090
2175897,31931034,79591,null,null,2014-01-18T12:41:10.620
3458969,48458323,79591,null,null,2015-05-11T19:35:05.247
null,49619777,79591,null,null,2015-06-11T15:23:53.460
852592,62753343,79591,null,null,2016-06-04T22:44:23.140
4548383,93780100,79591,null,null,2018-11-23T23:08:09.190
12293,9523,79592,null,null,2008-09-17T03:31:21.330
1337,9540,79592,null,null,2008-09-17T03:41:47.670
1337,9543,79592,null,null,2008-09-17T03:42:37.497
9323,10709,79595,null,null,2008-09-17T14:01:24.810
30674,637901,79601,null,null,2009-05-06T12:29:46.413
5697,959088,79601,null,null,2009-07-17T02:48:11.447
24874,3714463,79601,null,null,2010-08-23T10:34:59.070
3140,9512,79603,null,null,2008-09-17T03:24:01.100
13594,9529,79603,null,null,2008-09-17T03:35:22.163
12293,9515,79607,null,null,2008-09-17T03:25:22.437
6043,12642,79610,null,null,2008-09-18T02:30:40.720
2755,9539,79617,null,null,2008-09-17T03:41:18.577
11284,19846,79617,null,null,2008-09-20T04:00:23.707
126600,11703101,79617,null,null,2012-02-14T18:15:07.503
14836,9519,79621,null,null,2008-09-17T03:28:35.520
264084,4894161,1414,2,php,2010-12-18T03:24:13.023
264084,4894161,1414,2,apache,2010-12-18T03:24:13.023
264084,4894161,1414,2,xampp,2010-12-18T03:24:13.023
264084,4894161,1414,2,server-configuration,2010-12-18T03:24:13.023
455340,7531341,1414,2,php,2011-06-21T02:54:53.933
455340,7531341,1414,2,apache,2011-06-21T02:54:53.933
455340,7531341,1414,2,xampp,2011-06-21T02:54:53.933
455340,7531341,1414,2,server-configuration,2011-06-21T02:54:53.933
null,64953762,1414,2,php,2016-08-05T14:34:39.293
null,64953762,1414,2,apache,2016-08-05T14:34:39.293
null,64953762,1414,2,xampp,2016-08-05T14:34:39.293
null,64953762,1414,2,server-configuration,2016-08-05T14:34:39.293
497,20606527,1417,1,php,2008-08-22T17:04:39.470
497,20606527,1417,1,apache,2008-08-22T17:04:39.470
497,20606527,1417,1,authentication,2008-08-22T17:04:39.470
497,20606527,1417,1,http-authentication,2008-08-22T17:04:39.470
186334,4971631,1421,2,php,2010-12-27T06:32:17.203
186334,4971631,1421,2,apache,2010-12-27T06:32:17.203
186334,4971631,1421,2,xampp,2010-12-27T06:32:17.203
186334,4971631,1421,2,server-configuration,2010-12-27T06:32:17.203
747024,23480638,1421,2,php,2013-05-05T09:47:48.197
747024,23480638,1421,2,apache,2013-05-05T09:47:48.197
747024,23480638,1421,2,xampp,2013-05-05T09:47:48.197
747024,23480638,1421,2,server-configuration,2013-05-05T09:47:48.197
1662267,24343883,1421,2,php,2013-06-01T17:00:07.337
1662267,24343883,1421,2,apache,2013-06-01T17:00:07.337
1662267,24343883,1421,2,xampp,2013-06-01T17:00:07.337
1662267,24343883,1421,2,server-configuration,2013-06-01T17:00:07.337
19966,25703848,1421,2,php,2013-07-15T09:11:02.790
19966,25703848,1421,2,apache,2013-07-15T09:11:02.790
19966,25703848,1421,2,xampp,2013-07-15T09:11:02.790
19966,25703848,1421,2,server-configuration,2013-07-15T09:11:02.790
417791,31980470,1421,2,php,2014-01-20T10:47:44.033
417791,31980470,1421,2,apache,2014-01-20T10:47:44.033
417791,31980470,1421,2,xampp,2014-01-20T10:47:44.033
417791,31980470,1421,2,server-configuration,2014-01-20T10:47:44.033
1262372,36154631,1421,2,php,2014-05-09T10:26:06.223
1262372,36154631,1421,2,apache,2014-05-09T10:26:06.223
1262372,36154631,1421,2,xampp,2014-05-09T10:26:06.223
1262372,36154631,1421,2,server-configuration,2014-05-09T10:26:06.223
2607899,36439639,1421,2,php,2014-05-17T12:30:52.443
2607899,36439639,1421,2,apache,2014-05-17T12:30:52.443
2607899,36439639,1421,2,xampp,2014-05-17T12:30:52.443
2607899,36439639,1421,2,server-configuration,2014-05-17T12:30:52.443
1228081,42197439,1421,2,php,2014-11-08T01:20:12.347
1228081,42197439,1421,2,apache,2014-11-08T01:20:12.347
1228081,42197439,1421,2,xampp,2014-11-08T01:20:12.347
1228081,42197439,1421,2,server-configuration,2014-11-08T01:20:12.347
2472351,52482967,1421,2,php,2015-08-31T03:08:29.850
2472351,52482967,1421,2,apache,2015-08-31T03:08:29.850
2472351,52482967,1421,2,xampp,2015-08-31T03:08:29.850
2472351,52482967,1421,2,server-configuration,2015-08-31T03:08:29.850
445651,58049975,1421,2,php,2016-02-02T23:30:23.133
445651,58049975,1421,2,apache,2016-02-02T23:30:23.133
445651,58049975,1421,2,xampp,2016-02-02T23:30:23.133
445651,58049975,1421,2,server-configuration,2016-02-02T23:30:23.133
1563422,59677388,1421,2,php,2016-03-15T13:43:04.023
1563422,59677388,1421,2,apache,2016-03-15T13:43:04.023
1563422,59677388,1421,2,xampp,2016-03-15T13:43:04.023
1563422,59677388,1421,2,server-configuration,2016-03-15T13:43:04.023
1904386,68814268,1421,2,php,2016-11-25T00:35:25.393
1904386,68814268,1421,2,apache,2016-11-25T00:35:25.393
1904386,68814268,1421,2,xampp,2016-11-25T00:35:25.393
1904386,68814268,1421,2,server-configuration,2016-11-25T00:35:25.393
241536,5311173,1437,2,null,2011-01-25T13:27:47.753
55,5319183,1437,2,null,2011-01-25T23:20:31.970
127456,10661469,1457,1,ajax,2011-12-21T18:21:44.837
127456,10661469,1457,1,url,2011-12-21T18:21:44.837
127456,10661469,1457,1,rest,2011-12-21T18:21:44.837
127456,10661469,1457,1,address-bar,2011-12-21T18:21:44.837
112100,14475918,1457,1,ajax,2012-06-16T10:15:33.813
112100,14475918,1457,1,url,2012-06-16T10:15:33.813
112100,14475918,1457,1,rest,2012-06-16T10:15:33.813
112100,14475918,1457,1,address-bar,2012-06-16T10:15:33.813
563766,27962415,1457,1,ajax,2013-09-21T20:01:17.993
563766,27962415,1457,1,url,2013-09-21T20:01:17.993
563766,27962415,1457,1,rest,2013-09-21T20:01:17.993
563766,27962415,1457,1,address-bar,2013-09-21T20:01:17.993
331,34263276,1457,1,ajax,2014-03-19T20:58:07.933
331,34263276,1457,1,url,2014-03-19T20:58:07.933
331,34263276,1457,1,rest,2014-03-19T20:58:07.933
331,34263276,1457,1,address-bar,2014-03-19T20:58:07.933
7700,868819,1462,2,null,2009-06-29T08:11:56.853
814,17870,31499,null,null,2008-09-19T15:37:05.897
661933,15211030,31500,null,null,2012-07-16T19:19:43.397
93733,22010815,31500,null,null,2013-03-20T22:56:46.687
804517,23867552,31500,null,null,2013-05-17T07:41:27.853
5299082,137364880,31500,null,null,2024-02-01T01:44:08.527
7014607,136048401,31512,null,null,2023-09-25T13:13:45.283
67,2987297,31513,null,null,2010-05-29T00:32:26.207
247184,11243812,31513,null,null,2012-01-23T17:04:09.443
217757,40433507,31513,null,null,2014-09-15T07:21:46.720
881188,70621335,31513,null,null,2017-01-18T07:05:32.333
134761,6400214,31514,null,null,2011-04-11T07:08:29.053
669853,54289411,31514,null,null,2015-10-20T17:55:35.717
25544,218444,31516,null,null,2008-12-24T12:03:00.220
25544,218449,31518,null,null,2008-12-24T12:07:52.877
874188,44880784,31518,null,null,2015-02-01T10:50:41.440
40961,10264543,31536,2,null,2011-11-30T13:40:11.257
13302,9847727,31551,1,sql-server,2011-11-07T20:38:25.297
2027,9853908,31551,1,sql-server,2011-11-08T05:41:53.863
3426,40268682,31551,1,sql-server,2008-08-28T02:51:17.583
3032289,49002717,5728,null,null,2015-05-26T14:16:15.140
69062,628688,5736,null,null,2009-05-04T10:13:15.323
14690,745322,5736,null,null,2009-06-01T23:07:53.713
40115,1794599,5736,null,null,2009-12-12T11:29:32.867
1718130,17975418,5736,null,null,2012-11-02T20:35:44.177
854101,24453213,5736,null,null,2013-06-05T10:40:08.313
3032289,49002479,5736,null,null,2015-05-26T14:11:23.853
4386278,115341842,5736,null,null,2020-12-10T20:58:00.433
1358722,14225264,5739,null,null,2012-06-06T06:21:12.493
377,8647792,5749,null,null,2008-08-20T07:15:58.763
51101,570450,5754,null,null,2009-04-17T00:21:11.067
267,571248,5754,null,null,2009-04-17T06:57:32.627
4924754,110029700,73732,null,null,2020-06-05T10:34:54.683
756246,56203915,73734,null,null,2015-12-11T18:22:53.450
8152,14328,73741,null,null,2008-09-18T16:11:20.030
2057814,62973701,73742,null,null,2016-06-10T15:35:16.300
23368,2140576,73745,null,null,2010-02-03T13:02:21.613
2772061,28451901,73751,null,null,2013-10-07T12:20:15.353
3454208,91173840,73751,null,null,2018-08-31T08:45:59.780
3432,395770,73763,null,null,2009-02-24T21:42:42.467
2288585,416231,73763,null,null,2009-03-02T21:09:18.190
4725,952216,73763,null,null,2009-07-15T22:45:59.137
16883,1349281,73763,null,null,2009-09-30T08:16:20.340
12634,1393232,73763,null,null,2009-10-08T11:24:04.227
74865,3591410,73763,null,null,2010-08-10T03:24:06.877
142983,7579078,73763,null,null,2011-06-23T12:15:12.750
604237,39063272,73763,null,null,2014-08-03T07:59:55.820
4816322,56816671,73763,null,null,2015-12-30T21:12:53.390
12634,56933918,73763,null,null,2016-01-04T15:23:58.723
14148,549821,27005,null,null,2009-04-10T16:55:31.440
27938,3863614,27006,null,null,2010-09-08T18:04:27.637
184572,12731921,27006,null,null,2012-04-01T18:21:53.643
3149396,52020150,27006,null,null,2015-08-17T22:31:30.993
364,75231,27013,null,null,2008-10-13T22:12:59.587
10479,15960600,27013,null,null,2008-09-15T23:53:18.337
202461,3879995,27023,null,null,2010-09-10T09:48:41.897
95735,17804576,27023,null,null,2012-10-27T12:25:39.480
85666,28305259,27023,null,null,2013-10-02T13:57:50.237
20147,1639236,27033,null,null,2009-11-18T14:39:12.460
2363,1640474,27033,null,null,2009-11-18T17:08:58.423
2363,1640834,27033,null,null,2009-11-18T17:53:36.943
922673,28314471,27035,null,null,2013-10-02T18:09:44.310
1658847,58160849,27041,null,null,2016-02-05T11:49:40.747
16529,845197,57239,null,null,2009-06-23T19:43:00.470
296430,16934776,57239,null,null,2012-09-24T18:12:20.623
987,114236,57242,null,null,2008-10-31T21:23:19.480
16529,845178,57242,null,null,2009-06-23T19:41:14.750
5261,2586,57246,null,null,2008-09-11T18:37:30.097
267998,1386960,57246,null,null,2009-10-07T12:34:22.313
4792,3403,57247,null,null,2008-09-12T14:34:17.690
43379,223389,57247,null,null,2008-12-29T04:04:52.893
2119685,59292572,57249,null,null,2016-03-05T09:02:53.120
5261,2587,57255,null,null,2008-09-11T18:38:29.390
320615,3184467,57255,null,null,2010-06-23T19:08:30.957
21450,38094,57274,null,null,2008-09-26T18:58:06.907
29505,527230,57274,null,null,2009-04-03T18:28:16.200
4910,829957,57274,null,null,2009-06-19T22:53:50.193
2756409,137620329,57287,null,null,2024-02-26T19:47:03.750
null,3377,57296,null,null,2008-09-12T14:17:18.747
465588,131201122,47452,null,null,2022-11-04T11:43:26.367
26931,2436769,47459,null,null,2010-03-15T18:28:56.773
33213,188404,47461,null,null,2008-12-10T18:37:58.480
32914,198822,47461,null,null,2008-12-15T22:51:11.947
26227,265305,47461,null,null,2009-01-14T16:44:37.717
103900,687275,47461,null,null,2009-05-18T22:27:13.723
32914,834344,47461,null,null,2009-06-21T18:40:17.903
16012,1970371,47461,null,null,2010-01-11T19:03:48.153
222815,1976175,47461,null,null,2010-01-12T13:40:22.180
76722,8060225,47461,null,null,2011-07-22T14:32:50.797
166949,28827332,47461,null,null,2013-10-18T05:55:53.323
166949,28827438,47461,null,null,2013-10-18T06:01:06.873
632951,75267787,47461,null,null,2017-05-23T01:31:06.593
3854340,101160013,47461,null,null,2019-08-03T03:39:51.830
1638,9514,79622,null,null,2008-09-17T03:24:47.290
1337,9562,79625,null,null,2008-09-17T03:50:32.360
14637,11188,79625,null,null,2008-09-17T16:40:17.567
14836,9516,79626,null,null,2008-09-17T03:25:46.260
1695,9573,79632,null,null,2008-09-17T03:55:42.287
6010,9596,79632,null,null,2008-09-17T04:04:06.090
4322,32061,79632,null,null,2008-09-24T23:36:40.537
193892,7458407,79636,null,null,2011-06-16T08:23:11.933
14429,9518,79653,null,null,2008-09-17T03:28:14.490
20654,819613,79658,null,null,2009-06-18T02:44:31.363
8530,9595,79671,null,null,2008-09-17T04:04:01.860
13378,63074,79675,null,null,2008-10-07T21:09:24.613
13378,65732,79675,null,null,2008-10-08T20:24:52.953
1602160,45144245,79676,null,null,2015-02-09T07:45:19.020
13564,45169300,79676,null,null,2015-02-09T19:48:59.220
1337,9555,79677,null,null,2008-09-17T03:47:15.053
671509,118494898,79677,null,null,2021-04-10T17:24:39.183
1880339,136892186,79677,null,null,2023-12-12T19:58:07.883
4916,9530,79687,null,null,2008-09-17T03:35:38.387
49,9534,79687,null,null,2008-09-17T03:37:20.380
1898,4103014,43333,2,null,2010-10-04T20:34:47.320
